"w15_38_1nm_MoOx - RawData"
"Wavelength nm."	"Abs."
546,20	0,252
546,40	0,249
546,60	0,247
546,80	0,244
547,00	0,243
547,20	0,240
547,40	0,238
547,60	0,239
547,80	0,238
548,00	0,234
548,20	0,233
548,40	0,231
548,60	0,227
548,80	0,225
549,00	0,227
549,20	0,226
549,40	0,224
549,60	0,225
549,80	0,225
550,00	0,224
550,20	0,226
550,40	0,227
550,60	0,227
550,80	0,229
551,00	0,227
551,20	0,228
551,40	0,231
551,60	0,232
551,80	0,233
552,00	0,232
552,20	0,233
552,40	0,236
552,60	0,239
552,80	0,240
553,00	0,242
553,20	0,246
553,40	0,248
553,60	0,250
553,80	0,251
554,00	0,253
554,20	0,255
554,40	0,258
554,60	0,261
554,80	0,264
555,00	0,265
555,20	0,266
555,40	0,267
555,60	0,268
555,80	0,271
556,00	0,273
556,20	0,274
556,40	0,275
556,60	0,276
556,80	0,278
557,00	0,279
557,20	0,280
557,40	0,279
557,60	0,279
557,80	0,278
558,00	0,277
558,20	0,277
558,40	0,277
558,60	0,277
558,80	0,275
559,00	0,274
559,20	0,273
559,40	0,271
559,60	0,267
559,80	0,265
560,00	0,266
560,20	0,265
560,40	0,263
560,60	0,261
560,80	0,258
561,00	0,256
561,20	0,254
561,40	0,253
561,60	0,252
561,80	0,250
562,00	0,247
562,20	0,244
562,40	0,242
562,60	0,240
562,80	0,238
563,00	0,235
563,20	0,233
563,40	0,233
563,60	0,230
563,80	0,226
564,00	0,225
564,20	0,225
564,40	0,224
564,60	0,223
564,80	0,221
565,00	0,220
565,20	0,223
565,40	0,223
565,60	0,222
565,80	0,221
566,00	0,221
566,20	0,221
566,40	0,223
566,60	0,225
566,80	0,225
567,00	0,225
567,20	0,227
567,40	0,230
567,60	0,232
567,80	0,234
568,00	0,235
568,20	0,236
568,40	0,237
568,60	0,238
568,80	0,240
569,00	0,243
569,20	0,245
569,40	0,247
569,60	0,249
569,80	0,251
570,00	0,252
570,20	0,254
570,40	0,253
570,60	0,256
570,80	0,259
571,00	0,257
571,20	0,259
571,40	0,263
571,60	0,262
571,80	0,261
572,00	0,263
572,20	0,263
572,40	0,262
572,60	0,264
572,80	0,266
573,00	0,265
573,20	0,264
573,40	0,261
573,60	0,260
573,80	0,259
574,00	0,258
574,20	0,257
574,40	0,254
574,60	0,253
574,80	0,253
575,00	0,252
575,20	0,252
575,40	0,250
575,60	0,246
575,80	0,245
576,00	0,245
576,20	0,244
576,40	0,240
576,60	0,240
576,80	0,240
577,00	0,239
577,20	0,235
577,40	0,231
577,60	0,230
577,80	0,228
578,00	0,226
578,20	0,226
578,40	0,223
578,60	0,223
578,80	0,224
579,00	0,221
579,20	0,218
579,40	0,217
579,60	0,215
579,80	0,216
580,00	0,217
580,20	0,216
580,40	0,216
580,60	0,217
580,80	0,217
581,00	0,218
581,20	0,217
581,40	0,218
581,60	0,219
581,80	0,218
582,00	0,219
582,20	0,219
582,40	0,221
582,60	0,223
582,80	0,224
583,00	0,227
583,20	0,230
583,40	0,231
583,60	0,233
583,80	0,236
584,00	0,236
584,20	0,238
584,40	0,240
584,60	0,242
584,80	0,246
585,00	0,245
585,20	0,247
585,40	0,253
585,60	0,255
585,80	0,254
586,00	0,253
586,20	0,257
586,40	0,261
586,60	0,262
586,80	0,262
587,00	0,263
587,20	0,263
587,40	0,265
587,60	0,267
587,80	0,268
588,00	0,268
588,20	0,268
588,40	0,267
588,60	0,267
588,80	0,270
589,00	0,271
589,20	0,268
589,40	0,266
589,60	0,266
589,80	0,266
590,00	0,265
590,20	0,263
590,40	0,261
590,60	0,259
590,80	0,258
591,00	0,256
591,20	0,255
591,40	0,255
591,60	0,255
591,80	0,253
592,00	0,249
592,20	0,248
592,40	0,248
592,60	0,246
592,80	0,242
593,00	0,238
593,20	0,239
593,40	0,238
593,60	0,237
593,80	0,233
594,00	0,232
594,20	0,230
594,40	0,228
594,60	0,227
594,80	0,224
595,00	0,222
595,20	0,224
595,40	0,225
595,60	0,222
595,80	0,222
596,00	0,223
596,20	0,221
596,40	0,219
596,60	0,221
596,80	0,220
597,00	0,218
597,20	0,217
597,40	0,219
597,60	0,220
597,80	0,222
598,00	0,223
598,20	0,225
598,40	0,226
598,60	0,225
598,80	0,225
599,00	0,227
599,20	0,227
599,40	0,227
599,60	0,230
599,80	0,232
600,00	0,233
600,20	0,236
600,40	0,238
600,60	0,239
600,80	0,239
601,00	0,241
601,20	0,243
601,40	0,246
601,60	0,249
601,80	0,249
602,00	0,249
602,20	0,250
602,40	0,252
602,60	0,254
602,80	0,257
603,00	0,257
603,20	0,258
603,40	0,262
603,60	0,265
603,80	0,264
604,00	0,263
604,20	0,264
604,40	0,266
604,60	0,266
604,80	0,266
605,00	0,264
605,20	0,265
605,40	0,267
605,60	0,266
605,80	0,265
606,00	0,265
606,20	0,265
606,40	0,266
606,60	0,265
606,80	0,263
607,00	0,262
607,20	0,262
607,40	0,259
607,60	0,257
607,80	0,255
608,00	0,255
608,20	0,255
608,40	0,254
608,60	0,252
608,80	0,248
609,00	0,247
609,20	0,246
609,40	0,243
609,60	0,242
609,80	0,241
610,00	0,238
610,20	0,235
610,40	0,234
610,60	0,233
610,80	0,230
611,00	0,227
611,20	0,224
611,40	0,222
611,60	0,220
611,80	0,220
612,00	0,220
612,20	0,218
612,40	0,216
612,60	0,215
612,80	0,213
613,00	0,210
613,20	0,211
613,40	0,212
613,60	0,210
613,80	0,209
614,00	0,210
614,20	0,211
614,40	0,212
614,60	0,210
614,80	0,209
615,00	0,210
615,20	0,211
615,40	0,211
615,60	0,210
615,80	0,210
616,00	0,209
616,20	0,210
616,40	0,212
616,60	0,212
616,80	0,215
617,00	0,217
617,20	0,215
617,40	0,216
617,60	0,218
617,80	0,220
618,00	0,222
618,20	0,225
618,40	0,228
618,60	0,229
618,80	0,229
619,00	0,232
619,20	0,235
619,40	0,236
619,60	0,238
619,80	0,238
620,00	0,239
620,20	0,242
620,40	0,244
620,60	0,243
620,80	0,244
621,00	0,245
621,20	0,246
621,40	0,247
621,60	0,247
621,80	0,249
622,00	0,253
622,20	0,253
622,40	0,252
622,60	0,254
622,80	0,255
623,00	0,253
623,20	0,253
623,40	0,253
623,60	0,254
623,80	0,253
624,00	0,252
624,20	0,251
624,40	0,250
624,60	0,248
624,80	0,247
625,00	0,246
625,20	0,246
625,40	0,246
625,60	0,246
625,80	0,244
626,00	0,243
626,20	0,242
626,40	0,241
626,60	0,239
626,80	0,236
627,00	0,235
627,20	0,236
627,40	0,234
627,60	0,230
627,80	0,231
628,00	0,232
628,20	0,231
628,40	0,229
628,60	0,224
628,80	0,220
629,00	0,219
629,20	0,220
629,40	0,222
629,60	0,220
629,80	0,219
630,00	0,219
630,20	0,218
630,40	0,217
630,60	0,217
630,80	0,216
631,00	0,215
631,20	0,212
631,40	0,211
631,60	0,212
631,80	0,212
632,00	0,211
632,20	0,211
632,40	0,211
632,60	0,213
632,80	0,212
633,00	0,212
633,20	0,212
633,40	0,215
633,60	0,217
633,80	0,217
634,00	0,217
634,20	0,219
634,40	0,221
634,60	0,221
634,80	0,223
635,00	0,224
635,20	0,226
635,40	0,226
635,60	0,227
635,80	0,230
636,00	0,234
636,20	0,233
636,40	0,233
636,60	0,235
636,80	0,236
637,00	0,238
637,20	0,238
637,40	0,242
637,60	0,244
637,80	0,244
638,00	0,246
638,20	0,247
638,40	0,247
638,60	0,248
638,80	0,250
639,00	0,253
639,20	0,254
639,40	0,258
639,60	0,258
639,80	0,258
640,00	0,260
640,20	0,262
640,40	0,263
640,60	0,263
640,80	0,264
641,00	0,264
641,20	0,263
641,40	0,264
641,60	0,266
641,80	0,264
642,00	0,264
642,20	0,268
642,40	0,268
642,60	0,268
642,80	0,267
643,00	0,266
643,20	0,266
643,40	0,266
643,60	0,266
643,80	0,264
644,00	0,263
644,20	0,262
644,40	0,259
644,60	0,260
644,80	0,259
645,00	0,255
645,20	0,253
645,40	0,252
645,60	0,250
645,80	0,247
646,00	0,247
646,20	0,246
646,40	0,246
646,60	0,243
646,80	0,243
647,00	0,242
647,20	0,243
647,40	0,244
647,60	0,238
647,80	0,236
648,00	0,237
648,20	0,236
648,40	0,235
648,60	0,234
648,80	0,232
649,00	0,231
649,20	0,228
649,40	0,227
649,60	0,226
649,80	0,225
650,00	0,222
650,20	0,222
650,40	0,224
650,60	0,223
650,80	0,220
651,00	0,220
651,20	0,221
651,40	0,220
651,60	0,218
651,80	0,220
652,00	0,220
652,20	0,216
652,40	0,216
652,60	0,220
652,80	0,220
653,00	0,220
653,20	0,219
653,40	0,218
653,60	0,218
653,80	0,218
654,00	0,221
654,20	0,222
654,40	0,222
654,60	0,221
654,80	0,221
655,00	0,222
655,20	0,223
655,40	0,226
655,60	0,227
655,80	0,229
656,00	0,229
656,20	0,231
656,40	0,233
656,60	0,235
656,80	0,234
657,00	0,236
657,20	0,237
657,40	0,237
657,60	0,238
657,80	0,240
658,00	0,243
658,20	0,243
658,40	0,241
658,60	0,241
658,80	0,246
659,00	0,246
659,20	0,246
659,40	0,247
659,60	0,247
659,80	0,247
660,00	0,248
660,20	0,252
660,40	0,252
660,60	0,250
660,80	0,252
661,00	0,252
661,20	0,255
661,40	0,257
661,60	0,256
661,80	0,254
662,00	0,254
662,20	0,257
662,40	0,257
662,60	0,255
662,80	0,255
663,00	0,256
663,20	0,259
663,40	0,259
663,60	0,257
663,80	0,254
664,00	0,251
664,20	0,248
664,40	0,246
664,60	0,247
664,80	0,250
665,00	0,245
665,20	0,241
665,40	0,244
665,60	0,244
665,80	0,241
666,00	0,239
666,20	0,240
666,40	0,242
666,60	0,241
666,80	0,239
667,00	0,235
667,20	0,232
667,40	0,231
667,60	0,230
667,80	0,228
668,00	0,225
668,20	0,224
668,40	0,223
668,60	0,223
668,80	0,223
669,00	0,221
669,20	0,217
669,40	0,217
669,60	0,216
669,80	0,217
670,00	0,214
670,20	0,209
670,40	0,211
670,60	0,210
670,80	0,206
671,00	0,205
671,20	0,208
671,40	0,210
671,60	0,208
671,80	0,203
672,00	0,201
672,20	0,202
672,40	0,202
672,60	0,203
672,80	0,203
673,00	0,203
673,20	0,205
673,40	0,204
673,60	0,203
673,80	0,202
674,00	0,205
674,20	0,205
674,40	0,203
674,60	0,202
674,80	0,204
675,00	0,207
675,20	0,207
675,40	0,207
675,60	0,207
675,80	0,211
676,00	0,213
676,20	0,216
676,40	0,221
676,60	0,223
676,80	0,221
677,00	0,220
677,20	0,220
677,40	0,223
677,60	0,226
677,80	0,225
678,00	0,225
678,20	0,226
678,40	0,226
678,60	0,228
678,80	0,230
679,00	0,230
679,20	0,234
679,40	0,236
679,60	0,237
679,80	0,238
680,00	0,236
680,20	0,234
680,40	0,240
680,60	0,245
680,80	0,246
681,00	0,247
681,20	0,247
681,40	0,245
681,60	0,247
681,80	0,250
682,00	0,249
682,20	0,250
682,40	0,253
682,60	0,251
682,80	0,252
683,00	0,253
683,20	0,251
683,40	0,254
683,60	0,257
683,80	0,259
684,00	0,258
684,20	0,258
684,40	0,258
684,60	0,255
684,80	0,251
685,00	0,252
685,20	0,255
685,40	0,253
685,60	0,252
685,80	0,252
686,00	0,253
686,20	0,256
686,40	0,254
686,60	0,247
686,80	0,245
687,00	0,249
687,20	0,251
687,40	0,250
687,60	0,247
687,80	0,241
688,00	0,241
688,20	0,241
688,40	0,239
688,60	0,238
688,80	0,238
689,00	0,238
689,20	0,239
689,40	0,237
689,60	0,239
689,80	0,243
690,00	0,238
690,20	0,236
690,40	0,234
690,60	0,227
690,80	0,219
691,00	0,219
691,20	0,221
691,40	0,218
691,60	0,214
691,80	0,216
692,00	0,217
692,20	0,212
692,40	0,208
692,60	0,210
692,80	0,212
693,00	0,212
693,20	0,213
693,40	0,214
693,60	0,216
693,80	0,216
694,00	0,216
694,20	0,215
694,40	0,214
694,60	0,215
694,80	0,213
695,00	0,213
695,20	0,211
695,40	0,209
695,60	0,209
695,80	0,209
696,00	0,205
696,20	0,203
696,40	0,208
696,60	0,211
696,80	0,208
697,00	0,207
697,20	0,209
697,40	0,212
697,60	0,215
697,80	0,213
698,00	0,213
698,20	0,214
698,40	0,214
698,60	0,211
698,80	0,208
699,00	0,213
699,20	0,216
699,40	0,218
699,60	0,222
699,80	0,223
700,00	0,225
700,20	0,225
700,40	0,222
700,60	0,225
700,80	0,230
701,00	0,231
701,20	0,235
701,40	0,234
701,60	0,229
701,80	0,231
702,00	0,234
702,20	0,232
702,40	0,236
702,60	0,240
702,80	0,242
703,00	0,243
703,20	0,242
703,40	0,239
703,60	0,242
703,80	0,248
704,00	0,250
704,20	0,247
704,40	0,243
704,60	0,245
704,80	0,247
705,00	0,246
705,20	0,243
705,40	0,239
705,60	0,240
705,80	0,242
706,00	0,244
706,20	0,247
706,40	0,249
706,60	0,247
706,80	0,249
707,00	0,256
707,20	0,256
707,40	0,258
707,60	0,259
707,80	0,255
708,00	0,257
708,20	0,257
708,40	0,253
708,60	0,250
708,80	0,251
709,00	0,251
709,20	0,249
709,40	0,249
709,60	0,251
709,80	0,255
710,00	0,253
710,20	0,254
710,40	0,256
710,60	0,252
710,80	0,247
711,00	0,245
711,20	0,246
711,40	0,246
711,60	0,244
711,80	0,240
712,00	0,237
712,20	0,237
712,40	0,238
712,60	0,239
712,80	0,234
713,00	0,235
713,20	0,241
713,40	0,238
713,60	0,235
713,80	0,232
714,00	0,228
714,20	0,225
714,40	0,226
714,60	0,225
714,80	0,225
715,00	0,228
715,20	0,223
715,40	0,220
715,60	0,216
715,80	0,213
716,00	0,213
716,20	0,214
716,40	0,212
716,60	0,210
716,80	0,216
717,00	0,217
717,20	0,211
717,40	0,210
717,60	0,210
717,80	0,206
718,00	0,204
718,20	0,203
718,40	0,203
718,60	0,211
718,80	0,212
719,00	0,207
719,20	0,201
719,40	0,196
719,60	0,200
719,80	0,201
720,00	0,197
720,20	0,198
720,40	0,203
720,60	0,203
720,80	0,201
721,00	0,199
721,20	0,196
721,40	0,201
721,60	0,210
721,80	0,210
722,00	0,209
722,20	0,206
722,40	0,203
722,60	0,204
722,80	0,200
723,00	0,195
723,20	0,197
723,40	0,202
723,60	0,205
723,80	0,208
724,00	0,207
724,20	0,205
724,40	0,205
724,60	0,207
724,80	0,211
725,00	0,214
725,20	0,215
725,40	0,217
725,60	0,221
725,80	0,217
726,00	0,218
726,20	0,222
726,40	0,217
726,60	0,213
726,80	0,210
727,00	0,213
727,20	0,225
727,40	0,227
727,60	0,227
727,80	0,231
728,00	0,234
728,20	0,231
728,40	0,230
728,60	0,233
728,80	0,230
729,00	0,225
729,20	0,227
729,40	0,232
729,60	0,235
729,80	0,235
730,00	0,235
730,20	0,235
730,40	0,230
730,60	0,226
730,80	0,229
731,00	0,220
731,20	0,211
731,40	0,218
731,60	0,224
731,80	0,224
732,00	0,225
732,20	0,228
732,40	0,229
732,60	0,228
732,80	0,224
733,00	0,224
733,20	0,227
733,40	0,238
733,60	0,242
733,80	0,240
734,00	0,241
734,20	0,239
734,40	0,243
734,60	0,244
734,80	0,241
735,00	0,240
735,20	0,233
735,40	0,227
735,60	0,227
735,80	0,228
736,00	0,223
736,20	0,218
736,40	0,217
736,60	0,220
736,80	0,220
737,00	0,222
737,20	0,221
737,40	0,215
737,60	0,216
737,80	0,221
738,00	0,215
738,20	0,210
738,40	0,217
738,60	0,214
738,80	0,204
739,00	0,206
739,20	0,217
739,40	0,212
739,60	0,211
739,80	0,211
740,00	0,208
740,20	0,209
740,40	0,202
740,60	0,209
740,80	0,215
741,00	0,211
741,20	0,210
741,40	0,207
741,60	0,200
741,80	0,199
742,00	0,201
742,20	0,208
742,40	0,209
742,60	0,203
742,80	0,206
743,00	0,211
743,20	0,211
743,40	0,207
743,60	0,195
743,80	0,187
744,00	0,197
744,20	0,203
744,40	0,207
744,60	0,209
744,80	0,206
745,00	0,210
745,20	0,213
745,40	0,204
745,60	0,199
745,80	0,202
746,00	0,199
746,20	0,204
746,40	0,211
746,60	0,211
746,80	0,212
747,00	0,208
747,20	0,207
747,40	0,216
747,60	0,216
747,80	0,216
748,00	0,216
748,20	0,203
748,40	0,192
748,60	0,187
748,80	0,194
749,00	0,204
749,20	0,213
749,40	0,216
749,60	0,204
749,80	0,212
750,00	0,225
750,20	0,218
750,40	0,216
750,60	0,217
750,80	0,219
751,00	0,223
751,20	0,225
751,40	0,223
751,60	0,219
751,80	0,224
752,00	0,235
752,20	0,241
752,40	0,243
752,60	0,228
752,80	0,223
753,00	0,231
753,20	0,232
753,40	0,231
753,60	0,232
753,80	0,230
754,00	0,225
754,20	0,234
754,40	0,236
754,60	0,244
754,80	0,252
755,00	0,245
755,20	0,239
755,40	0,234
755,60	0,240
755,80	0,243
756,00	0,243
756,20	0,242
756,40	0,241
756,60	0,238
756,80	0,233
757,00	0,235
757,20	0,238
757,40	0,243
757,60	0,250
757,80	0,251
758,00	0,243
758,20	0,243
758,40	0,248
758,60	0,242
758,80	0,239
759,00	0,248
759,20	0,247
759,40	0,244
759,60	0,248
759,80	0,245
760,00	0,245
760,20	0,251
760,40	0,251
760,60	0,250
760,80	0,245
761,00	0,245
761,20	0,248
761,40	0,248
761,60	0,251
761,80	0,253
762,00	0,256
762,20	0,251
762,40	0,239
762,60	0,247
762,80	0,253
763,00	0,245
763,20	0,240
763,40	0,230
763,60	0,227
763,80	0,229
764,00	0,229
764,20	0,231
764,40	0,233
764,60	0,224
764,80	0,218
765,00	0,226
765,20	0,230
765,40	0,227
765,60	0,216
765,80	0,212
766,00	0,211
766,20	0,213
766,40	0,211
766,60	0,204
766,80	0,208
767,00	0,207
767,20	0,209
767,40	0,211
767,60	0,204
767,80	0,205
768,00	0,209
768,20	0,204
768,40	0,196
768,60	0,199
768,80	0,198
769,00	0,206
769,20	0,216
769,40	0,202
769,60	0,204
769,80	0,215
770,00	0,213
770,20	0,205
770,40	0,208
770,60	0,207
770,80	0,200
771,00	0,197
771,20	0,200
771,40	0,199
771,60	0,199
771,80	0,198
772,00	0,190
772,20	0,197
772,40	0,204
772,60	0,206
772,80	0,211
773,00	0,197
773,20	0,197
773,40	0,207
773,60	0,210
773,80	0,210
774,00	0,189
774,20	0,188
774,40	0,202
774,60	0,213
774,80	0,213
775,00	0,203
775,20	0,204
775,40	0,203
775,60	0,201
775,80	0,209
776,00	0,226
776,20	0,230
776,40	0,217
776,60	0,209
776,80	0,217
777,00	0,218
777,20	0,210
777,40	0,212
777,60	0,213
777,80	0,213
778,00	0,216
778,20	0,210
778,40	0,211
778,60	0,214
778,80	0,216
779,00	0,225
779,20	0,226
779,40	0,222
779,60	0,220
779,80	0,224
780,00	0,219
780,20	0,216
780,40	0,225
780,60	0,234
780,80	0,236
781,00	0,235
781,20	0,228
781,40	0,228
781,60	0,238
781,80	0,240
782,00	0,237
782,20	0,233
782,40	0,236
782,60	0,240
782,80	0,245
783,00	0,243
783,20	0,244
783,40	0,240
783,60	0,237
783,80	0,243
784,00	0,250
784,20	0,261
784,40	0,258
784,60	0,247
784,80	0,246
785,00	0,251
785,20	0,260
785,40	0,266
785,60	0,264
785,80	0,270
786,00	0,273
786,20	0,268
786,40	0,255
786,60	0,249
786,80	0,249
787,00	0,244
787,20	0,243
787,40	0,246
787,60	0,246
787,80	0,243
788,00	0,244
788,20	0,246
788,40	0,250
788,60	0,253
788,80	0,250
789,00	0,250
789,20	0,247
789,40	0,240
789,60	0,236
789,80	0,229
790,00	0,227
790,20	0,240
790,40	0,236
790,60	0,234
790,80	0,238
791,00	0,227
791,20	0,231
791,40	0,242
791,60	0,241
791,80	0,245
792,00	0,247
792,20	0,243
792,40	0,236
792,60	0,232
792,80	0,228
793,00	0,218
793,20	0,216
793,40	0,217
793,60	0,212
793,80	0,219
794,00	0,231
794,20	0,236
794,40	0,232
794,60	0,221
794,80	0,215
795,00	0,212
795,20	0,225
795,40	0,224
795,60	0,215
795,80	0,213
796,00	0,220
796,20	0,226
796,40	0,218
796,60	0,208
796,80	0,202
797,00	0,202
797,20	0,204
797,40	0,210
797,60	0,213
797,80	0,203
798,00	0,188
798,20	0,178
798,40	0,176
798,60	0,187
798,80	0,185
799,00	0,173
799,20	0,178
799,40	0,184
799,60	0,190
799,80	0,190
800,00	0,187
