"w15_26_3nm_NiOx_real - RawData"
"Wavelength nm."	"Abs."
500,60	0,274
500,80	0,276
501,00	0,277
501,20	0,278
501,40	0,280
501,60	0,282
501,80	0,281
502,00	0,282
502,20	0,282
502,40	0,280
502,60	0,278
502,80	0,278
503,00	0,276
503,20	0,274
503,40	0,271
503,60	0,269
503,80	0,268
504,00	0,265
504,20	0,261
504,40	0,259
504,60	0,257
504,80	0,256
505,00	0,253
505,20	0,248
505,40	0,246
505,60	0,243
505,80	0,240
506,00	0,239
506,20	0,238
506,40	0,236
506,60	0,236
506,80	0,234
507,00	0,232
507,20	0,229
507,40	0,229
507,60	0,229
507,80	0,228
508,00	0,228
508,20	0,228
508,40	0,229
508,60	0,229
508,80	0,231
509,00	0,233
509,20	0,233
509,40	0,232
509,60	0,235
509,80	0,237
510,00	0,239
510,20	0,241
510,40	0,243
510,60	0,246
510,80	0,249
511,00	0,250
511,20	0,250
511,40	0,254
511,60	0,257
511,80	0,258
512,00	0,261
512,20	0,261
512,40	0,262
512,60	0,265
512,80	0,265
513,00	0,266
513,20	0,269
513,40	0,271
513,60	0,273
513,80	0,271
514,00	0,271
514,20	0,271
514,40	0,269
514,60	0,267
514,80	0,265
515,00	0,263
515,20	0,260
515,40	0,258
515,60	0,257
515,80	0,256
516,00	0,254
516,20	0,252
516,40	0,249
516,60	0,246
516,80	0,245
517,00	0,243
517,20	0,240
517,40	0,237
517,60	0,234
517,80	0,232
518,00	0,229
518,20	0,229
518,40	0,227
518,60	0,223
518,80	0,223
519,00	0,222
519,20	0,221
519,40	0,221
519,60	0,220
519,80	0,220
520,00	0,221
520,20	0,220
520,40	0,223
520,60	0,225
520,80	0,225
521,00	0,225
521,20	0,227
521,40	0,231
521,60	0,234
521,80	0,234
522,00	0,237
522,20	0,239
522,40	0,240
522,60	0,244
522,80	0,249
523,00	0,251
523,20	0,252
523,40	0,255
523,60	0,258
523,80	0,259
524,00	0,261
524,20	0,264
524,40	0,268
524,60	0,269
524,80	0,269
525,00	0,272
525,20	0,272
525,40	0,273
525,60	0,273
525,80	0,274
526,00	0,275
526,20	0,274
526,40	0,273
526,60	0,271
526,80	0,270
527,00	0,271
527,20	0,268
527,40	0,267
527,60	0,266
527,80	0,262
528,00	0,261
528,20	0,260
528,40	0,257
528,60	0,255
528,80	0,253
529,00	0,250
529,20	0,250
529,40	0,250
529,60	0,247
529,80	0,244
530,00	0,242
530,20	0,240
530,40	0,237
530,60	0,234
530,80	0,233
531,00	0,232
531,20	0,232
531,40	0,230
531,60	0,228
531,80	0,228
532,00	0,227
532,20	0,227
532,40	0,227
532,60	0,227
532,80	0,228
533,00	0,228
533,20	0,229
533,40	0,230
533,60	0,232
533,80	0,233
534,00	0,233
534,20	0,235
534,40	0,238
534,60	0,240
534,80	0,241
535,00	0,243
535,20	0,247
535,40	0,249
535,60	0,249
535,80	0,252
536,00	0,254
536,20	0,255
536,40	0,258
536,60	0,260
536,80	0,262
537,00	0,265
537,20	0,267
537,40	0,269
537,60	0,270
537,80	0,271
538,00	0,272
538,20	0,274
538,40	0,274
538,60	0,275
538,80	0,273
539,00	0,273
539,20	0,275
539,40	0,273
539,60	0,271
539,80	0,271
540,00	0,270
540,20	0,266
540,40	0,263
540,60	0,261
540,80	0,259
541,00	0,257
541,20	0,257
541,40	0,257
541,60	0,256
541,80	0,254
542,00	0,250
542,20	0,248
542,40	0,246
542,60	0,243
542,80	0,242
543,00	0,239
543,20	0,235
543,40	0,232
543,60	0,228
543,80	0,225
544,00	0,224
544,20	0,224
544,40	0,222
544,60	0,220
544,80	0,219
545,00	0,218
